"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr2.235630884"	"chr2"	235630884	235630884	1	"*"	218	11.4736842105263	"chr2.2432"
"chr2.235630885"	"chr2"	235630885	235630885	1	"*"	353	18.5789473684211	"chr2.2432"
"chr2.235630889"	"chr2"	235630889	235630889	1	"*"	234	12.3157894736842	"chr2.2432"
"chr2.235630890"	"chr2"	235630890	235630890	1	"*"	375	19.7368421052632	"chr2.2432"
"chr2.235630912"	"chr2"	235630912	235630912	1	"*"	265	13.9473684210526	"chr2.2432"
"chr2.235630913"	"chr2"	235630913	235630913	1	"*"	448	23.5789473684211	"chr2.2432"
"chr2.235630927"	"chr2"	235630927	235630927	1	"*"	279	14.6842105263158	"chr2.2432"
"chr2.235630928"	"chr2"	235630928	235630928	1	"*"	471	24.7894736842105	"chr2.2432"
"chr2.235630934"	"chr2"	235630934	235630934	1	"*"	289	15.2105263157895	"chr2.2432"
"chr2.235630935"	"chr2"	235630935	235630935	1	"*"	473	24.8947368421053	"chr2.2432"
"chr2.235630951"	"chr2"	235630951	235630951	1	"*"	312	16.4210526315789	"chr2.2432"
"chr2.235630952"	"chr2"	235630952	235630952	1	"*"	483	25.4210526315789	"chr2.2432"
"chr2.235630958"	"chr2"	235630958	235630958	1	"*"	327	17.2105263157895	"chr2.2432"
"chr2.235630959"	"chr2"	235630959	235630959	1	"*"	462	24.3157894736842	"chr2.2432"
"chr2.235630974"	"chr2"	235630974	235630974	1	"*"	322	16.9473684210526	"chr2.2432"
"chr2.235630975"	"chr2"	235630975	235630975	1	"*"	426	22.4210526315789	"chr2.2432"
"chr2.235631014"	"chr2"	235631014	235631014	1	"*"	281	14.7894736842105	"chr2.2432"
"chr2.235631015"	"chr2"	235631015	235631015	1	"*"	362	20.1111111111111	"chr2.2432"
"chr2.235631019"	"chr2"	235631019	235631019	1	"*"	266	14.7777777777778	"chr2.2432"
"chr2.235631020"	"chr2"	235631020	235631020	1	"*"	346	19.2222222222222	"chr2.2432"
"chr2.235631026"	"chr2"	235631026	235631026	1	"*"	235	13.8235294117647	"chr2.2432"
"chr2.235670742"	"chr2"	235670742	235670742	1	"*"	126	8.4	"chr2.2433"
"chr2.235670760"	"chr2"	235670760	235670760	1	"*"	178	9.88888888888889	"chr2.2433"
"chr2.235670763"	"chr2"	235670763	235670763	1	"*"	177	10.4117647058824	"chr2.2433"
"chr2.235670765"	"chr2"	235670765	235670765	1	"*"	178	10.4705882352941	"chr2.2433"
"chr2.235670771"	"chr2"	235670771	235670771	1	"*"	190	11.1764705882353	"chr2.2433"
"chr2.235670782"	"chr2"	235670782	235670782	1	"*"	214	11.8888888888889	"chr2.2433"
"chr2.235670791"	"chr2"	235670791	235670791	1	"*"	227	12.6111111111111	"chr2.2433"
"chr2.235670809"	"chr2"	235670809	235670809	1	"*"	253	13.3157894736842	"chr2.2433"
"chr2.235670813"	"chr2"	235670813	235670813	1	"*"	249	13.1052631578947	"chr2.2433"
"chr2.235670826"	"chr2"	235670826	235670826	1	"*"	246	12.9473684210526	"chr2.2433"
"chr2.235670836"	"chr2"	235670836	235670836	1	"*"	252	14	"chr2.2433"
"chr2.235670845"	"chr2"	235670845	235670845	1	"*"	258	14.3333333333333	"chr2.2433"
"chr2.235670847"	"chr2"	235670847	235670847	1	"*"	258	14.3333333333333	"chr2.2433"
"chr2.235670849"	"chr2"	235670849	235670849	1	"*"	256	14.2222222222222	"chr2.2433"
"chr2.235670851"	"chr2"	235670851	235670851	1	"*"	252	14	"chr2.2433"
"chr2.235670855"	"chr2"	235670855	235670855	1	"*"	252	14	"chr2.2433"
"chr2.235670858"	"chr2"	235670858	235670858	1	"*"	252	14	"chr2.2433"
"chr2.235670862"	"chr2"	235670862	235670862	1	"*"	246	13.6666666666667	"chr2.2433"
"chr2.235670868"	"chr2"	235670868	235670868	1	"*"	247	13.7222222222222	"chr2.2433"
"chr2.235670871"	"chr2"	235670871	235670871	1	"*"	245	13.6111111111111	"chr2.2433"
"chr2.235670873"	"chr2"	235670873	235670873	1	"*"	247	13.7222222222222	"chr2.2433"
"chr2.235670879"	"chr2"	235670879	235670879	1	"*"	235	13.0555555555556	"chr2.2433"
"chr2.235670887"	"chr2"	235670887	235670887	1	"*"	229	12.7222222222222	"chr2.2433"
"chr2.235670896"	"chr2"	235670896	235670896	1	"*"	220	12.2222222222222	"chr2.2433"
"chr2.235670907"	"chr2"	235670907	235670907	1	"*"	198	11.6470588235294	"chr2.2433"
"chr2.235670916"	"chr2"	235670916	235670916	1	"*"	153	9.5625	"chr2.2433"
"chr2.235670918"	"chr2"	235670918	235670918	1	"*"	153	9.5625	"chr2.2433"
"chr2.235670920"	"chr2"	235670920	235670920	1	"*"	153	9.5625	"chr2.2433"
"chr2.235670928"	"chr2"	235670928	235670928	1	"*"	126	9	"chr2.2433"
"chr2.235671428"	"chr2"	235671428	235671428	1	"*"	87	6.21428571428571	"chr2.2434"
"chr2.235671435"	"chr2"	235671435	235671435	1	"*"	101	6.73333333333333	"chr2.2434"
"chr2.235671438"	"chr2"	235671438	235671438	1	"*"	105	7	"chr2.2434"
"chr2.235671441"	"chr2"	235671441	235671441	1	"*"	121	7.5625	"chr2.2434"
"chr2.235671451"	"chr2"	235671451	235671451	1	"*"	150	8.82352941176471	"chr2.2434"
"chr2.235671473"	"chr2"	235671473	235671473	1	"*"	190	10.5555555555556	"chr2.2434"
"chr2.235671488"	"chr2"	235671488	235671488	1	"*"	212	11.1578947368421	"chr2.2434"
"chr2.235671503"	"chr2"	235671503	235671503	1	"*"	226	13.2941176470588	"chr2.2434"
"chr2.235671504"	"chr2"	235671504	235671504	1	"*"	154	9.05882352941176	"chr2.2434"
"chr2.235671508"	"chr2"	235671508	235671508	1	"*"	238	13.2222222222222	"chr2.2434"
"chr2.235671509"	"chr2"	235671509	235671509	1	"*"	173	10.1764705882353	"chr2.2434"
"chr2.235671564"	"chr2"	235671564	235671564	1	"*"	317	16.6842105263158	"chr2.2434"
"chr2.235671565"	"chr2"	235671565	235671565	1	"*"	233	12.2631578947368	"chr2.2434"
"chr2.235671573"	"chr2"	235671573	235671573	1	"*"	301	15.8421052631579	"chr2.2434"
"chr2.235671574"	"chr2"	235671574	235671574	1	"*"	228	13.4117647058824	"chr2.2434"
"chr2.235671630"	"chr2"	235671630	235671630	1	"*"	176	10.3529411764706	"chr2.2434"
"chr2.235677460"	"chr2"	235677460	235677460	1	"*"	527	27.7368421052632	"chr2.2435"
"chr2.235677528"	"chr2"	235677528	235677528	1	"*"	941	49.5263157894737	"chr2.2435"
"chr2.235677529"	"chr2"	235677529	235677529	1	"*"	241	13.3888888888889	"chr2.2435"
"chr2.235677547"	"chr2"	235677547	235677547	1	"*"	993	52.2631578947368	"chr2.2435"
"chr2.235677548"	"chr2"	235677548	235677548	1	"*"	276	15.3333333333333	"chr2.2435"
"chr2.235677552"	"chr2"	235677552	235677552	1	"*"	984	51.7894736842105	"chr2.2435"
"chr2.235677553"	"chr2"	235677553	235677553	1	"*"	288	16	"chr2.2435"
"chr2.235677562"	"chr2"	235677562	235677562	1	"*"	946	49.7894736842105	"chr2.2435"
"chr2.235677563"	"chr2"	235677563	235677563	1	"*"	312	16.4210526315789	"chr2.2435"
"chr2.235677607"	"chr2"	235677607	235677607	1	"*"	848	44.6315789473684	"chr2.2435"
"chr2.235677608"	"chr2"	235677608	235677608	1	"*"	361	19	"chr2.2435"
"chr2.235677652"	"chr2"	235677652	235677652	1	"*"	777	40.8947368421053	"chr2.2435"
"chr2.235677653"	"chr2"	235677653	235677653	1	"*"	369	19.4210526315789	"chr2.2435"
"chr2.235710711"	"chr2"	235710711	235710711	1	"*"	400	21.0526315789474	"chr2.2436"
"chr2.235710712"	"chr2"	235710712	235710712	1	"*"	307	16.1578947368421	"chr2.2436"
"chr2.235710770"	"chr2"	235710770	235710770	1	"*"	484	25.4736842105263	"chr2.2436"
"chr2.235710771"	"chr2"	235710771	235710771	1	"*"	313	17.3888888888889	"chr2.2436"
"chr2.235710779"	"chr2"	235710779	235710779	1	"*"	500	26.3157894736842	"chr2.2436"
"chr2.235710780"	"chr2"	235710780	235710780	1	"*"	300	16.6666666666667	"chr2.2436"
"chr2.235710801"	"chr2"	235710801	235710801	1	"*"	518	27.2631578947368	"chr2.2436"
"chr2.235710802"	"chr2"	235710802	235710802	1	"*"	321	17.8333333333333	"chr2.2436"
"chr2.235710811"	"chr2"	235710811	235710811	1	"*"	558	29.3684210526316	"chr2.2436"
"chr2.235710812"	"chr2"	235710812	235710812	1	"*"	323	17.9444444444444	"chr2.2436"
"chr2.235710829"	"chr2"	235710829	235710829	1	"*"	586	30.8421052631579	"chr2.2436"
"chr2.235710830"	"chr2"	235710830	235710830	1	"*"	324	17.0526315789474	"chr2.2436"
"chr2.235710843"	"chr2"	235710843	235710843	1	"*"	615	32.3684210526316	"chr2.2436"
"chr2.235710844"	"chr2"	235710844	235710844	1	"*"	310	17.2222222222222	"chr2.2436"
"chr2.235710877"	"chr2"	235710877	235710877	1	"*"	593	31.2105263157895	"chr2.2436"
"chr2.235710878"	"chr2"	235710878	235710878	1	"*"	301	15.8421052631579	"chr2.2436"
"chr2.235710890"	"chr2"	235710890	235710890	1	"*"	593	31.2105263157895	"chr2.2436"
"chr2.235710891"	"chr2"	235710891	235710891	1	"*"	304	16	"chr2.2436"
"chr2.235710895"	"chr2"	235710895	235710895	1	"*"	573	30.1578947368421	"chr2.2436"
"chr2.235710896"	"chr2"	235710896	235710896	1	"*"	304	16	"chr2.2436"
"chr2.235710959"	"chr2"	235710959	235710959	1	"*"	307	17.0555555555556	"chr2.2436"
"chr2.235711104"	"chr2"	235711104	235711104	1	"*"	419	22.0526315789474	"chr2.2437"
"chr2.235711105"	"chr2"	235711105	235711105	1	"*"	280	15.5555555555556	"chr2.2437"
"chr2.235711107"	"chr2"	235711107	235711107	1	"*"	423	22.2631578947368	"chr2.2437"
"chr2.235711108"	"chr2"	235711108	235711108	1	"*"	296	15.5789473684211	"chr2.2437"
"chr2.235711123"	"chr2"	235711123	235711123	1	"*"	512	26.9473684210526	"chr2.2437"
"chr2.235711124"	"chr2"	235711124	235711124	1	"*"	328	17.2631578947368	"chr2.2437"
"chr2.235711142"	"chr2"	235711142	235711142	1	"*"	598	31.4736842105263	"chr2.2437"
"chr2.235711143"	"chr2"	235711143	235711143	1	"*"	359	18.8947368421053	"chr2.2437"
"chr2.235711147"	"chr2"	235711147	235711147	1	"*"	612	32.2105263157895	"chr2.2437"
"chr2.235711148"	"chr2"	235711148	235711148	1	"*"	372	19.5789473684211	"chr2.2437"
"chr2.235711154"	"chr2"	235711154	235711154	1	"*"	638	33.5789473684211	"chr2.2437"
"chr2.235711155"	"chr2"	235711155	235711155	1	"*"	365	19.2105263157895	"chr2.2437"
"chr2.235711181"	"chr2"	235711181	235711181	1	"*"	695	36.5789473684211	"chr2.2437"
"chr2.235711182"	"chr2"	235711182	235711182	1	"*"	378	19.8947368421053	"chr2.2437"
"chr2.235711263"	"chr2"	235711263	235711263	1	"*"	360	18.9473684210526	"chr2.2437"
"chr2.235711264"	"chr2"	235711264	235711264	1	"*"	222	12.3333333333333	"chr2.2437"
"chr2.235711299"	"chr2"	235711299	235711299	1	"*"	212	12.4705882352941	"chr2.2437"
"chr2.235748166"	"chr2"	235748166	235748166	1	"*"	208	11.5555555555556	"chr2.2438"
"chr2.235748167"	"chr2"	235748167	235748167	1	"*"	132	8.8	"chr2.2438"
"chr2.235748173"	"chr2"	235748173	235748173	1	"*"	235	13.0555555555556	"chr2.2438"
"chr2.235748174"	"chr2"	235748174	235748174	1	"*"	142	10.1428571428571	"chr2.2438"
"chr2.235748187"	"chr2"	235748187	235748187	1	"*"	275	14.4736842105263	"chr2.2438"
"chr2.235748188"	"chr2"	235748188	235748188	1	"*"	187	10.3888888888889	"chr2.2438"
"chr2.235748213"	"chr2"	235748213	235748213	1	"*"	305	16.0526315789474	"chr2.2438"
"chr2.235748214"	"chr2"	235748214	235748214	1	"*"	255	13.4210526315789	"chr2.2438"
"chr2.235748232"	"chr2"	235748232	235748232	1	"*"	272	15.1111111111111	"chr2.2438"
"chr2.235748233"	"chr2"	235748233	235748233	1	"*"	308	16.2105263157895	"chr2.2438"
"chr2.235748253"	"chr2"	235748253	235748253	1	"*"	214	12.5882352941176	"chr2.2438"
"chr2.235748254"	"chr2"	235748254	235748254	1	"*"	321	16.8947368421053	"chr2.2438"
"chr2.235748262"	"chr2"	235748262	235748262	1	"*"	200	12.5	"chr2.2438"
"chr2.235748263"	"chr2"	235748263	235748263	1	"*"	330	17.3684210526316	"chr2.2438"
"chr2.235748271"	"chr2"	235748271	235748271	1	"*"	174	10.875	"chr2.2438"
"chr2.235748272"	"chr2"	235748272	235748272	1	"*"	333	17.5263157894737	"chr2.2438"
"chr2.235748282"	"chr2"	235748282	235748282	1	"*"	156	9.75	"chr2.2438"
"chr2.235748283"	"chr2"	235748283	235748283	1	"*"	299	15.7368421052632	"chr2.2438"
"chr2.235748292"	"chr2"	235748292	235748292	1	"*"	132	9.42857142857143	"chr2.2438"
"chr2.235748293"	"chr2"	235748293	235748293	1	"*"	285	15	"chr2.2438"
"chr2.235748296"	"chr2"	235748296	235748296	1	"*"	123	8.78571428571429	"chr2.2438"
"chr2.235748297"	"chr2"	235748297	235748297	1	"*"	274	14.4210526315789	"chr2.2438"
"chr2.235763899"	"chr2"	235763899	235763899	1	"*"	326	17.1578947368421	"chr2.2439"
"chr2.235763917"	"chr2"	235763917	235763917	1	"*"	275	14.4736842105263	"chr2.2439"
"chr2.235763918"	"chr2"	235763918	235763918	1	"*"	336	17.6842105263158	"chr2.2439"
"chr2.235763939"	"chr2"	235763939	235763939	1	"*"	269	14.9444444444444	"chr2.2439"
"chr2.235763940"	"chr2"	235763940	235763940	1	"*"	345	18.1578947368421	"chr2.2439"
"chr2.235764002"	"chr2"	235764002	235764002	1	"*"	244	14.3529411764706	"chr2.2439"
"chr2.235764003"	"chr2"	235764003	235764003	1	"*"	164	10.9333333333333	"chr2.2439"
"chr2.235764006"	"chr2"	235764006	235764006	1	"*"	249	14.6470588235294	"chr2.2439"
"chr2.235764007"	"chr2"	235764007	235764007	1	"*"	163	10.8666666666667	"chr2.2439"
"chr2.235764019"	"chr2"	235764019	235764019	1	"*"	255	15	"chr2.2439"
"chr2.235764020"	"chr2"	235764020	235764020	1	"*"	151	10.0666666666667	"chr2.2439"
"chr2.235764023"	"chr2"	235764023	235764023	1	"*"	258	15.1764705882353	"chr2.2439"
"chr2.235764024"	"chr2"	235764024	235764024	1	"*"	152	9.5	"chr2.2439"
"chr2.235764036"	"chr2"	235764036	235764036	1	"*"	262	16.375	"chr2.2439"
"chr2.235764037"	"chr2"	235764037	235764037	1	"*"	133	9.5	"chr2.2439"
"chr2.235764040"	"chr2"	235764040	235764040	1	"*"	275	16.1764705882353	"chr2.2439"
"chr2.235764041"	"chr2"	235764041	235764041	1	"*"	137	9.13333333333333	"chr2.2439"
"chr2.235764048"	"chr2"	235764048	235764048	1	"*"	292	18.25	"chr2.2439"
"chr2.235764049"	"chr2"	235764049	235764049	1	"*"	128	8.53333333333333	"chr2.2439"
"chr2.235764053"	"chr2"	235764053	235764053	1	"*"	325	19.1176470588235	"chr2.2439"
"chr2.235764054"	"chr2"	235764054	235764054	1	"*"	126	9	"chr2.2439"
"chr2.235764062"	"chr2"	235764062	235764062	1	"*"	355	19.7222222222222	"chr2.2439"
"chr2.235764063"	"chr2"	235764063	235764063	1	"*"	140	9.33333333333333	"chr2.2439"
"chr2.235764095"	"chr2"	235764095	235764095	1	"*"	437	23	"chr2.2439"
"chr2.235764096"	"chr2"	235764096	235764096	1	"*"	149	9.93333333333333	"chr2.2439"
"chr2.235764105"	"chr2"	235764105	235764105	1	"*"	451	23.7368421052632	"chr2.2439"
"chr2.235764106"	"chr2"	235764106	235764106	1	"*"	158	10.5333333333333	"chr2.2439"
"chr2.235764125"	"chr2"	235764125	235764125	1	"*"	425	22.3684210526316	"chr2.2439"
"chr2.235764126"	"chr2"	235764126	235764126	1	"*"	167	10.4375	"chr2.2439"
"chr2.235764137"	"chr2"	235764137	235764137	1	"*"	390	20.5263157894737	"chr2.2439"
"chr2.235764138"	"chr2"	235764138	235764138	1	"*"	184	10.2222222222222	"chr2.2439"
"chr2.235764152"	"chr2"	235764152	235764152	1	"*"	366	20.3333333333333	"chr2.2439"
"chr2.235764153"	"chr2"	235764153	235764153	1	"*"	168	9.33333333333333	"chr2.2439"
"chr2.235764161"	"chr2"	235764161	235764161	1	"*"	328	19.2941176470588	"chr2.2439"
"chr2.235764162"	"chr2"	235764162	235764162	1	"*"	169	11.2666666666667	"chr2.2439"
"chr2.235767362"	"chr2"	235767362	235767362	1	"*"	153	8.5	"chr2.2440"
"chr2.235767363"	"chr2"	235767363	235767363	1	"*"	169	11.2666666666667	"chr2.2440"
"chr2.235767373"	"chr2"	235767373	235767373	1	"*"	170	10	"chr2.2440"
"chr2.235767374"	"chr2"	235767374	235767374	1	"*"	187	11.6875	"chr2.2440"
"chr2.235767377"	"chr2"	235767377	235767377	1	"*"	174	10.2352941176471	"chr2.2440"
"chr2.235767378"	"chr2"	235767378	235767378	1	"*"	192	12	"chr2.2440"
"chr2.235767385"	"chr2"	235767385	235767385	1	"*"	177	10.4117647058824	"chr2.2440"
"chr2.235767386"	"chr2"	235767386	235767386	1	"*"	201	12.5625	"chr2.2440"
"chr2.235767393"	"chr2"	235767393	235767393	1	"*"	192	11.2941176470588	"chr2.2440"
"chr2.235767394"	"chr2"	235767394	235767394	1	"*"	202	12.625	"chr2.2440"
"chr2.235767402"	"chr2"	235767402	235767402	1	"*"	191	11.2352941176471	"chr2.2440"
"chr2.235767403"	"chr2"	235767403	235767403	1	"*"	185	11.5625	"chr2.2440"
"chr2.235767415"	"chr2"	235767415	235767415	1	"*"	186	10.9411764705882	"chr2.2440"
"chr2.235767416"	"chr2"	235767416	235767416	1	"*"	174	10.875	"chr2.2440"
"chr2.235767428"	"chr2"	235767428	235767428	1	"*"	191	11.2352941176471	"chr2.2440"
"chr2.235767429"	"chr2"	235767429	235767429	1	"*"	174	11.6	"chr2.2440"
"chr2.235767456"	"chr2"	235767456	235767456	1	"*"	207	12.1764705882353	"chr2.2440"
"chr2.235767468"	"chr2"	235767468	235767468	1	"*"	194	10.7777777777778	"chr2.2440"
"chr2.235767503"	"chr2"	235767503	235767503	1	"*"	134	8.93333333333333	"chr2.2440"
"chr2.235799393"	"chr2"	235799393	235799393	1	"*"	196	11.5294117647059	"chr2.2441"
"chr2.235799408"	"chr2"	235799408	235799408	1	"*"	211	12.4117647058824	"chr2.2441"
"chr2.235799409"	"chr2"	235799409	235799409	1	"*"	179	12.7857142857143	"chr2.2441"
"chr2.235799416"	"chr2"	235799416	235799416	1	"*"	230	13.5294117647059	"chr2.2441"
"chr2.235799417"	"chr2"	235799417	235799417	1	"*"	214	12.5882352941176	"chr2.2441"
"chr2.235799445"	"chr2"	235799445	235799445	1	"*"	295	15.5263157894737	"chr2.2441"
"chr2.235799446"	"chr2"	235799446	235799446	1	"*"	223	13.1176470588235	"chr2.2441"
"chr2.235799450"	"chr2"	235799450	235799450	1	"*"	293	15.4210526315789	"chr2.2441"
"chr2.235799451"	"chr2"	235799451	235799451	1	"*"	229	13.4705882352941	"chr2.2441"
"chr2.235799473"	"chr2"	235799473	235799473	1	"*"	335	17.6315789473684	"chr2.2441"
"chr2.235799474"	"chr2"	235799474	235799474	1	"*"	229	12.7222222222222	"chr2.2441"
"chr2.235799479"	"chr2"	235799479	235799479	1	"*"	339	17.8421052631579	"chr2.2441"
"chr2.235799480"	"chr2"	235799480	235799480	1	"*"	224	13.1764705882353	"chr2.2441"
"chr2.235799483"	"chr2"	235799483	235799483	1	"*"	360	18.9473684210526	"chr2.2441"
"chr2.235799484"	"chr2"	235799484	235799484	1	"*"	225	13.2352941176471	"chr2.2441"
"chr2.235799487"	"chr2"	235799487	235799487	1	"*"	360	18.9473684210526	"chr2.2441"
"chr2.235799488"	"chr2"	235799488	235799488	1	"*"	221	13	"chr2.2441"
"chr2.235799502"	"chr2"	235799502	235799502	1	"*"	381	20.0526315789474	"chr2.2441"
"chr2.235799503"	"chr2"	235799503	235799503	1	"*"	200	12.5	"chr2.2441"
"chr2.235799505"	"chr2"	235799505	235799505	1	"*"	380	21.1111111111111	"chr2.2441"
"chr2.235799506"	"chr2"	235799506	235799506	1	"*"	197	12.3125	"chr2.2441"
"chr2.235799522"	"chr2"	235799522	235799522	1	"*"	405	22.5	"chr2.2441"
"chr2.235799523"	"chr2"	235799523	235799523	1	"*"	170	11.3333333333333	"chr2.2441"
"chr2.235799555"	"chr2"	235799555	235799555	1	"*"	326	18.1111111111111	"chr2.2441"
"chr2.235799561"	"chr2"	235799561	235799561	1	"*"	300	15.7894736842105	"chr2.2441"
"chr2.235799566"	"chr2"	235799566	235799566	1	"*"	273	15.1666666666667	"chr2.2441"
"chr2.235807288"	"chr2"	235807288	235807288	1	"*"	154	10.2666666666667	"chr2.2442"
"chr2.235807291"	"chr2"	235807291	235807291	1	"*"	249	13.8333333333333	"chr2.2442"
"chr2.235807292"	"chr2"	235807292	235807292	1	"*"	175	10.2941176470588	"chr2.2442"
"chr2.235807307"	"chr2"	235807307	235807307	1	"*"	244	14.3529411764706	"chr2.2442"
"chr2.235807308"	"chr2"	235807308	235807308	1	"*"	196	11.5294117647059	"chr2.2442"
"chr2.235807311"	"chr2"	235807311	235807311	1	"*"	243	14.2941176470588	"chr2.2442"
"chr2.235807312"	"chr2"	235807312	235807312	1	"*"	208	12.2352941176471	"chr2.2442"
"chr2.235807363"	"chr2"	235807363	235807363	1	"*"	336	18.6666666666667	"chr2.2442"
"chr2.235807364"	"chr2"	235807364	235807364	1	"*"	263	13.8421052631579	"chr2.2442"
"chr2.235807366"	"chr2"	235807366	235807366	1	"*"	360	20	"chr2.2442"
"chr2.235807367"	"chr2"	235807367	235807367	1	"*"	269	14.1578947368421	"chr2.2442"
"chr2.235807408"	"chr2"	235807408	235807408	1	"*"	717	37.7368421052632	"chr2.2442"
"chr2.235807409"	"chr2"	235807409	235807409	1	"*"	322	16.9473684210526	"chr2.2442"
"chr2.235807524"	"chr2"	235807524	235807524	1	"*"	733	38.5789473684211	"chr2.2443"
"chr2.235807525"	"chr2"	235807525	235807525	1	"*"	326	17.1578947368421	"chr2.2443"
"chr2.235807549"	"chr2"	235807549	235807549	1	"*"	651	34.2631578947368	"chr2.2443"
"chr2.235807550"	"chr2"	235807550	235807550	1	"*"	373	19.6315789473684	"chr2.2443"
"chr2.235807558"	"chr2"	235807558	235807558	1	"*"	659	34.6842105263158	"chr2.2443"
"chr2.235807559"	"chr2"	235807559	235807559	1	"*"	395	20.7894736842105	"chr2.2443"
"chr2.235807575"	"chr2"	235807575	235807575	1	"*"	680	35.7894736842105	"chr2.2443"
"chr2.235807576"	"chr2"	235807576	235807576	1	"*"	451	23.7368421052632	"chr2.2443"
"chr2.235807616"	"chr2"	235807616	235807616	1	"*"	607	31.9473684210526	"chr2.2443"
"chr2.235807617"	"chr2"	235807617	235807617	1	"*"	469	24.6842105263158	"chr2.2443"
"chr2.235807631"	"chr2"	235807631	235807631	1	"*"	510	26.8421052631579	"chr2.2443"
"chr2.235807632"	"chr2"	235807632	235807632	1	"*"	488	25.6842105263158	"chr2.2443"
"chr2.235807633"	"chr2"	235807633	235807633	1	"*"	503	26.4736842105263	"chr2.2443"
"chr2.235807634"	"chr2"	235807634	235807634	1	"*"	486	25.5789473684211	"chr2.2443"
"chr2.235807638"	"chr2"	235807638	235807638	1	"*"	472	24.8421052631579	"chr2.2443"
"chr2.235807639"	"chr2"	235807639	235807639	1	"*"	513	27	"chr2.2443"
"chr2.235807641"	"chr2"	235807641	235807641	1	"*"	443	23.3157894736842	"chr2.2443"
"chr2.235807642"	"chr2"	235807642	235807642	1	"*"	510	26.8421052631579	"chr2.2443"
"chr2.235807664"	"chr2"	235807664	235807664	1	"*"	430	22.6315789473684	"chr2.2443"
"chr2.235807665"	"chr2"	235807665	235807665	1	"*"	579	30.4736842105263	"chr2.2443"
"chr2.235807700"	"chr2"	235807700	235807700	1	"*"	468	24.6315789473684	"chr2.2443"
"chr2.235807701"	"chr2"	235807701	235807701	1	"*"	667	35.1052631578947	"chr2.2443"
"chr2.235807703"	"chr2"	235807703	235807703	1	"*"	482	25.3684210526316	"chr2.2443"
"chr2.235807704"	"chr2"	235807704	235807704	1	"*"	672	35.3684210526316	"chr2.2443"
"chr2.235807728"	"chr2"	235807728	235807728	1	"*"	518	27.2631578947368	"chr2.2443"
"chr2.235807729"	"chr2"	235807729	235807729	1	"*"	639	33.6315789473684	"chr2.2443"
"chr2.235807766"	"chr2"	235807766	235807766	1	"*"	569	29.9473684210526	"chr2.2443"
"chr2.235807767"	"chr2"	235807767	235807767	1	"*"	553	29.1052631578947	"chr2.2443"
"chr2.235807794"	"chr2"	235807794	235807794	1	"*"	483	25.4210526315789	"chr2.2443"
"chr2.235807795"	"chr2"	235807795	235807795	1	"*"	427	22.4736842105263	"chr2.2443"
"chr2.235807810"	"chr2"	235807810	235807810	1	"*"	398	20.9473684210526	"chr2.2443"
"chr2.235807811"	"chr2"	235807811	235807811	1	"*"	355	18.6842105263158	"chr2.2443"
"chr2.235807860"	"chr2"	235807860	235807860	1	"*"	273	14.3684210526316	"chr2.2443"
"chr2.235812612"	"chr2"	235812612	235812612	1	"*"	436	22.9473684210526	"chr2.2444"
